LAT,LNG
-35.172424,149.091782
-35.172562,149.091873
-35.175938,149.090714
-35.174599,149.090942
-35.175171,149.146637
-35.175812,149.146301
-35.171356,149.148834
-35.171906,149.148483
-35.171131,149.143066
-35.162506,149.149857
-35.159275,149.149597
-35.157497,149.146683
-35.153782,149.143463
-35.154099,149.139542
-35.15588,149.134979
-35.160358,149.136246
-35.162155,149.139511
-35.200691,149.113632
-35.200672,149.11322
-35.200642,149.104126
-35.200768,149.104095
-35.178852,149.14473
-35.178909,149.144272
-35.372116,149.170013
-35.188374,149.142166
-35.188351,149.139832
-35.278988,149.12886
-35.288395,149.127823
-35.288746,149.127365
-35.42028,149.065979
-35.302212,149.20224
-35.305267,149.203583
-35.303642,149.206497
-35.239998,149.060287
-35.239494,149.060287
-35.239609,149.060165
-35.239738,149.060013
-35.239902,149.060211
